Run_ID,Revenue_Mult,CAPEX_Mult,OPEX_Mult,Solar_Mult,Project_IRR,Equity_IRR,NPV_USD,Payback_Years
298,0.9398632356048786,1.025582554731403,0.8088407519761998,1.0220237368980198,0.043615187174219174,0.052763599543253575,-22000659.37540623,18.0
299,0.9980362201073318,1.0441991963533719,1.0268696960877595,1.0682070214986923,0.05004536189959726,0.05759487836950621,-20190578.08676472,18.0
300,1.0125224502647907,0.9656475567099798,1.014675700363874,1.0271649014518194,0.055493881331375824,0.06160702378116151,-16866089.78678701,18.0
301,1.0048860070325705,1.0032473352963105,0.9157609974631894,0.9668549541224526,0.04492986549608584,0.053768993277576005,-21101499.713374846,18.0
302,0.8597394728200306,1.1399661394549552,0.8507364117530458,0.9653547401102046,0.013987981241980033,0.03088396223008488,-34253287.63620922,21.0
303,0.9281592734430802,1.0715939501555554,0.9646060386049566,1.0623871036336867,0.03877116631701428,0.049243192309550245,-24646343.41000422,18.0
304,0.9326509375756131,1.0223195329779042,0.8997583536088292,1.1072574563886695,0.0509645265071128,0.058246122851864264,-19442926.007165298,18.0
305,0.8812401580970487,1.0247856568181621,1.0760532257118518,1.020689954872575,0.02903193254435166,0.04220245993377772,-26595737.56180383,19.0
306,0.9814712341122291,0.9896143440213259,1.0052573766374933,0.9926498999185756,0.044658991456860954,0.053594757662776195,-20908760.871227,18.0
307,1.096387911679491,1.1768418401273082,0.93310098579906,0.9315098510210461,0.03411049088697916,0.04581747436350495,-28743820.234623738,19.0
308,0.9911717951648745,1.2063767470123454,0.9035590518436323,1.0819558402722034,0.03813040307887418,0.04873462217112636,-27974071.40928845,18.0
309,1.1677700814076442,0.9557129406633604,1.068277969502233,1.081419831156427,0.08173923633807512,0.08003958451057476,-7270482.177881286,17.0
310,0.9620872259012513,0.983713571191811,0.9301982903261627,0.9492621634653566,0.03880170252742403,0.04927817863330944,-22618971.14483434,18.0
311,0.9350722454933993,0.9020847786590195,1.004090016191107,0.9615013384470679,0.04401146761930389,0.053140993623910796,-19255016.513498925,18.0
312,1.0233785911790747,0.8755283483037098,1.0397056278657348,1.0416764480804463,0.06908025368332486,0.0713399719298974,-10973858.267664775,17.0
313,0.8006264357428544,1.0299245255878058,1.1473202790967951,0.9395179490654397,0.003144624508555536,0.022672119524764073,-33733924.48171489,23.0
314,1.1672572386837703,1.0335215207492836,0.915398577308991,0.9972115461171147,0.06475051590271654,0.06821545014906732,-14609973.690974202,17.0
315,1.0558326912521723,1.006080431312993,1.0646507190935643,0.9539663203460317,0.045849762422228435,0.054496732429911564,-20866632.997435093,18.0
316,1.0169360824036078,0.8869028402476016,0.9866528726381559,0.9548046179267605,0.05632785533532047,0.06222874152475113,-15234257.383916916,18.0
317,0.9264470057410233,1.098887454016835,1.1309572144713123,1.0304569060453588,0.02825034910666959,0.041623994518072194,-28766249.973629028,19.0
318,0.8907687235327421,0.9746873240244158,1.145571723997502,1.0070858456819953,0.03203185696000032,0.04442478167739674,-24444186.30925591,19.0
319,1.2319329539981694,1.0314654271515498,1.0230458939788039,0.9845441767898749,0.0682765987253832,0.07072961447412693,-13233095.20900633,17.0
320,1.0133540904782283,0.9878024130895565,1.0849730412026308,1.0478351158397292,0.05421827840550966,0.06068951318242467,-17694332.09809279,18.0
321,0.921401053949205,0.8935013637153777,0.7796553552276044,1.0253995663456272,0.05692030251165503,0.0625976194300053,-15150729.337925483,18.0
322,0.8896633393826127,0.8277687525638013,1.0466294325437158,1.1246499758716395,0.0665420534472127,0.06957431251847102,-11164598.359848592,17.0
323,0.9993929088460106,1.0670792619561313,1.0098195230257079,0.9950555173404428,0.03926764358876204,0.04961652272202586,-24380111.62744667,18.0
324,1.0919076482987768,0.9767780364649079,1.0320870776886284,1.0160848903098008,0.06236655104673488,0.06656111142606728,-14666722.124886561,17.0
325,0.9331909546356951,1.0793633879629219,0.979004829196551,0.9622127420253578,0.025950591104410635,0.039896326153586306,-28955453.448474027,19.0
326,1.0536509843570403,0.928122561456717,1.0033817388842954,0.9995440501677898,0.06173187868176073,0.0661137539289399,-14150930.972217077,17.0
327,1.1085895565831578,1.0379758586303962,0.9969967649505828,1.0408883149600143,0.061525775629470474,0.06593652603430766,-15897863.378490167,17.0
328,1.1390207549017313,1.044624824508149,1.0012423143812057,0.9344081883824921,0.05032771839130024,0.05779687534281936,-20097501.714002416,18.0
329,0.8934886336924628,0.9755820236516266,0.9268585357408861,0.9906514348507277,0.035777702300495026,0.04707477300571501,-23345298.697752528,18.0
330,1.0056649924897108,1.0423754203485385,0.991540146632909,1.0243250821913101,0.04661275126991223,0.05503786577834512,-21349969.808553036,18.0
331,1.006447441481012,0.8419626746916903,0.8872797527417495,0.9927956222139193,0.0682660038942121,0.07073700428442092,-10807088.215022188,17.0
332,0.8790305257158892,1.0479942983996964,1.1836900998812436,1.060938092584866,0.028771868482075164,0.04203594765344955,-27284466.28896597,19.0
333,0.9786557129069792,1.119258090947996,1.0178400948642534,0.9831457014440981,0.029997654752247867,0.04286606250413438,-28718391.356147714,19.0
334,0.938659733645906,0.9758024250809497,0.9534187817750526,1.0085208111187745,0.043667562731655535,0.05285311832457204,-20928464.99544811,18.0
335,1.0160573981049865,1.000243681612273,1.052432580369562,1.059532313739317,0.05537371971753655,0.061519943258847194,-17512421.467367183,18.0
336,1.0949554135441324,0.8812081625240077,0.6935294638117655,1.0467159955619636,0.08570637795331516,0.08263697155228461,-5285843.592493375,17.0
